No.,Time,Source,Destination,Protocol,Length,Info
1797,0.007807,714f:714f:a903:f20c:e833:7f99:7b3:85ce,1956:65fa:3aca:1015:e23c:3f2f:bdea:55bf,TCP,125,37656 > 35033 Len=125
1798,0.077882,8c41:2205:bdd8:4530:e323:8165:b93f:d68,6912:b79:6bd9:42d8:dc95:c29d:23e8:dc76,TCP,124,33715 > 42735 Len=124
1799,0.042342,c345:a3fa:f2b2:ad3c:31db:475b:fd7f:c5f7,e1c1:738b:4193:2362:ae1d:ebe0:4d70:adf2,TCP,138,62040 > 63140 Len=138
1800,0.048954,c44:bc86:7f3a:11ab:79d9:56f4:d6b7:622d,6e0f:b13f:fd1b:8a2d:61a4:9b5a:b114:a641,TCP,70,10483 > 34171 Len=70
1801,0.012712,9e2:a218:dee5:ac63:96bd:d242:cb16:9d,f96f:34ac:8d8d:624c:6b70:41e4:c32f:161d,TCP,66,64464 > 47195 Len=66
1802,0.051319,a1db:62c4:cf24:b6a2:5c8a:7969:2709:f95c,a6cd:59af:e8b4:ac45:e845:f006:3d6:b37f,UDP,138,14959 > 30871 Len=138
1803,0.047336,8966:ba3a:6598:45c0:df31:1cc2:db3f:3f98,1193:f8d8:b6c9:83c1:7619:c5b7:6dad:a260,UDP,121,25228 > 61428 Len=121
1804,0.095182,8f0a:33a6:d9a:7b4b:6afc:cf6c:f9e5:70ad,4339:b270:59e4:13ff:eb15:624f:e3c0:db6,TCP,64,8945 > 25245 Len=64
1805,0.057176,2b54:1ff2:acde:5655:5d88:d88a:e8dc:5472,f8c9:ce06:3b7e:1365:cca2:7058:b368:ee4d,UDP,116,11070 > 8740 Len=116
1806,0.037147,3a27:791f:b2d2:66ab:e19c:4c21:cdf6:9af6,38f4:b64f:a389:d3a:ac0c:89c0:1cd6:544a,TCP,88,20290 > 32869 Len=88
1807,0.002798,27fb:1f8a:3420:d365:dd87:de1e:61d5:f27a,e395:78f1:5b65:d419:3017:7555:df88:7e64,UDP,68,52390 > 39665 Len=68
1808,0.042176,f3e6:f850:f10:adbb:9463:fc9f:7c5:8be3,5719:ec33:c49d:ac61:17de:4016:505a:af7b,TCP,86,15152 > 13022 Len=86
1809,0.081913,fd19:7b21:a665:dd1f:6e6f:3cae:6290:da8e,bf26:8376:3dea:7c9c:8af9:c744:582f:3200,TCP,50,9040 > 36907 Len=50
1810,0.034865,c8eb:d982:8247:9cf6:ec80:88d2:97c2:852a,77d5:74b8:3066:1005:de66:94e9:74de:ef16,UDP,103,32558 > 38580 Len=103
1811,0.03097,569a:ac0:159c:3a9d:3dec:afff:7c60:8060,467e:101c:9667:61ec:9aa:69cf:1349:c1e5,TCP,93,52230 > 25751 Len=93
1812,0.047523,830:1006:e86d:1fb9:aaf9:5c34:7bce:c063,73c9:b2e7:676e:1504:7183:68d1:704d:f978,UDP,147,10102 > 34104 Len=147
1813,0.063646,2e8d:8747:beb:93f9:a12e:6f1c:641e:2485,13a3:706a:2b7f:705e:e0df:ddc6:8219:2782,TCP,135,30454 > 10787 Len=135
1814,0.086635,de99:5273:c44a:d47:94d8:4074:4797:a16b,742c:af37:de97:4b3e:aa4c:5548:5f83:1a9f,TCP,61,53440 > 41968 Len=61
1815,0.06645,adc6:c9db:dd4a:1dad:2f4d:bbec:7294:b667,4b90:44d2:d1a:e65e:777b:f5e3:b9f2:7e11,TCP,99,16282 > 60022 Len=99
1816,0.03954,6498:66c7:721c:95e6:4b3e:39f6:6571:e29c,710:4c3b:a98b:b6e6:9d86:413e:1286:1d29,UDP,135,59353 > 30062 Len=135
1817,0.073591,d855:fd3d:6615:2fce:c109:6086:82b0:7e73,8082:db5c:e095:d777:a39d:d7d5:6cc2:175c,UDP,71,47371 > 2649 Len=71
1818,0.057199,4f2d:2886:4ec9:6d87:638:a0bc:9334:de2a,5986:d69f:b97c:6d7b:990:664:4d9d:76a7,TCP,121,43305 > 9136 Len=121
1819,0.064391,bf23:e4be:44e3:72cf:c37e:6051:a8c5:7ea1,ee1b:2a10:3b5f:7dd9:e61:bcd1:cdbf:10b9,UDP,74,63621 > 41571 Len=74
1820,0.054183,c3f1:9055:6e94:9760:4ee1:bea6:620e:7101,62db:4428:fbdc:8383:22ca:af3d:52a1:a8b8,UDP,122,35217 > 13436 Len=122
1821,0.075056,cf6b:7818:3241:ba56:a663:2c95:e50a:bbbb,e28c:fd82:8074:827:2d3a:aa9d:2d1e:29da,UDP,65,44163 > 62377 Len=65
1822,0.053186,ed28:16b2:b58a:aae5:4383:fcad:57b7:a3fb,c514:19f4:340a:2d73:3b90:7576:2bc1:2af2,UDP,85,52584 > 14511 Len=85
1823,0.024529,6691:dbfe:5f3:b99b:4e19:2bfe:17b0:b839,eb62:2aef:9fed:353b:e331:dd9f:5a2f:24f,TCP,60,53906 > 35990 Len=60
1824,0.060685,c90c:50c6:a1d3:adfc:99fd:ef52:a124:d633,da2:1fa1:785a:5d92:4ee:be92:ce78:bd1f,TCP,125,3972 > 33233 Len=125
1825,0.086197,d053:fa04:bcb2:f658:e212:e328:d9ac:cb8a,17d2:daef:a6ab:2bf5:1b4b:8a37:d071:3ef8,UDP,93,29664 > 12853 Len=93
1826,0.041494,7d89:afb:8fed:33b3:8290:b8b5:d0b5:b5ec,6cd:f144:5260:6c7e:2e4:73bf:9dea:154a,TCP,98,17878 > 6989 Len=98
1827,0.011464,d55e:57f1:a03a:2045:9894:4cee:92c6:2ea4,6034:489d:84c:f67d:a9ad:f1fc:f311:8360,UDP,119,12044 > 19724 Len=119
1828,0.014403,54a2:243d:e904:5928:bfe1:125d:2c1c:e202,93c5:9687:c2f1:573f:87c9:ddbd:b53d:1079,TCP,148,6897 > 11131 Len=148
1829,0.030679,90ba:6a0c:8616:99e1:fd66:31b8:32c2:232f,275a:64:1f88:67ec:45c2:149f:9f14:b8d2,TCP,136,12112 > 4884 Len=136
1830,0.061448,64c2:4a5f:6c9c:281f:f058:5205:592:bc15,719b:3cb7:592c:cccb:7fe6:e96c:29cd:8ca3,TCP,73,2804 > 47770 Len=73
1831,0.00585,1be2:7cd3:3088:20a:67fd:f5d:46cb:545c,b2e:b3f4:c314:4505:4b01:d26:1c9f:690,TCP,62,21998 > 10360 Len=62
1832,0.041282,cc44:d123:635:fbf2:d0c2:aef1:1a15:3364,6506:2c4:8e98:ab80:92dd:9eae:1507:e835,TCP,83,25633 > 62731 Len=83
1833,0.082774,fd1d:a93f:c0fc:fd25:f751:fbd4:6acf:bf50,fddc:9b64:4890:8c42:b11e:c525:d394:1772,UDP,56,14298 > 16727 Len=56
1834,0.075213,2706:1038:6a86:a625:8730:c9d3:a696:920a,f419:a93b:ec41:70a4:d684:812c:5ca1:38af,UDP,113,34357 > 50332 Len=113
1835,0.050442,90be:e741:5c10:dc7f:e627:f2fc:7de8:33ac,6048:ef9e:e6ef:e01e:215c:baed:10f8:6e80,UDP,84,4997 > 21886 Len=84
1836,0.046482,294c:7b75:c7a9:3ec3:7318:4a43:bc71:d175,2748:eb76:3ccb:373:91e5:e102:32f7:c87d,TCP,58,32754 > 2918 Len=58
1837,0.040749,6910:494b:aa17:7df7:ddc2:a3c1:68fb:5ba8,55dc:7cc2:103e:2d9c:ba7b:7ff5:805a:8fb4,UDP,52,18663 > 37335 Len=52
1838,0.096347,ffe:2b26:e7eb:5fe7:cb0b:5ce8:f980:2e70,7f87:9fdb:c62d:a976:86fb:e00e:a5bb:5063,UDP,81,51026 > 37377 Len=81
1839,0.065155,b345:a8ee:9762:2ad3:12a:8e39:86b4:b1ec,98d4:3fc2:e421:c968:9af4:ba3c:3385:85b,UDP,88,38264 > 27680 Len=88
1840,0.044598,13e1:b2d:732d:283f:bb3c:744c:b2d7:1cd8,d453:bf88:a9f6:2840:31c6:17fb:9766:79cb,UDP,150,64457 > 10354 Len=150
1841,0.037331,c8e0:e71a:20bd:2453:1991:ac0c:44eb:20f5,a2:2a67:a58d:38f:5734:4ac2:8513:1dbd,UDP,150,17090 > 36251 Len=150
1842,0.095261,656d:774f:9dd0:29ef:ec96:d12a:20e7:697b,b44d:938c:fcb3:515b:f83b:99e4:959b:bc42,TCP,55,1089 > 54281 Len=55
1843,0.046465,3c0a:1043:2ec:5739:a6a8:58f7:149a:8764,c70a:ff10:b4a:af10:74ac:7a60:bf5e:9e23,TCP,133,64730 > 11993 Len=133
1844,5.4e-05,6b61:6564:cc4:1167:c86d:f6e:5753:3b1d,d12c:f157:86ef:ab5a:f2a2:791b:c84a:76a,TCP,84,40205 > 17466 Len=84
1845,0.083949,c147:5d74:cce0:8c71:f0c:fdb6:faa4:9901,70bd:a698:b470:c20d:11d7:b682:fcdc:f570,TCP,94,56234 > 42456 Len=94
1846,0.021275,6eab:d99f:a032:374c:c39e:43f9:3c3d:82cb,e02c:b5e0:63a0:3994:8404:3e51:b6d:2857,TCP,55,11602 > 49467 Len=55
1847,0.053409,1869:ff2c:e36d:87fd:9fb:1512:cbdd:bee1,9b83:b6fa:a9f3:df4a:b263:e673:1e6f:b115,UDP,88,6903 > 26930 Len=88
1848,0.069843,dcc3:481e:f533:3e95:fc9b:1523:b2bc:5eae,f38a:3a0:6d77:574f:63d7:10bd:9f37:9203,UDP,142,37493 > 19338 Len=142
1849,0.087828,7889:1811:da84:f7:c84:403c:c0f3:cad5,6281:b183:22be:a86b:3135:1afa:60c8:13d8,UDP,128,34107 > 63769 Len=128
1850,0.080206,b3da:5bb:32d5:dc11:ced8:ea87:ab01:8329,c3c3:4d91:2e8d:a87e:3f1a:e112:17bf:5a88,TCP,131,18152 > 65225 Len=131
1851,0.075269,97ea:6fb:ce14:1729:6518:2319:f437:62b6,fc0c:ade3:cbb9:1c0d:7d07:75d6:995d:f7c6,TCP,84,17141 > 44426 Len=84
1852,0.098302,4f57:c9a8:1daf:f37d:d64c:3bb2:173d:c7ae,9693:35b3:47cf:650b:1d65:2c7e:37be:d347,TCP,76,31157 > 63872 Len=76
1853,0.059951,73f6:a285:ca5b:1da2:10f3:783a:7889:8368,7f94:fbea:3b04:dbe8:217d:3ec6:b800:1dc8,UDP,138,9787 > 43389 Len=138
1854,0.092226,cae1:9c96:fbb0:6af7:9ff0:ddb1:f63c:9e89,9f0c:a6e7:3d20:d6fe:b57a:f511:77a:d4f2,TCP,50,60101 > 1651 Len=50
1855,0.067271,d137:1115:1e7c:b44d:172b:b3fa:e79f:bb19,d987:95c0:7f0e:ba10:351b:7925:8914:9235,TCP,121,59696 > 46669 Len=121
1856,0.07033,293:9de1:65a1:705a:4004:5b8d:6162:759f,2215:2105:7df8:433f:e39d:e042:f7d7:8045,TCP,118,6342 > 52620 Len=118
1857,0.087672,37f9:41fe:4c82:3e29:e312:62c6:a0b2:4be1,82f6:5047:7316:c49b:3258:a69:36a3:86fd,UDP,118,3052 > 59519 Len=118
1858,0.083208,210a:c5f9:ad78:2c7b:926:c446:d55e:5775,ae46:8867:2999:d245:e865:ea44:6daa:d066,TCP,136,9112 > 24157 Len=136
1859,0.097204,fe13:1286:fe3d:afcb:26a9:8736:f5b:caca,74db:d895:5030:52a7:b79:d3fb:ce87:1aa6,TCP,126,24483 > 26370 Len=126
1860,0.017719,f81b:ec91:15ad:830e:eee0:a991:a8c7:eba1,61f3:c29d:3cbf:2cd:608:35fe:510f:90c,UDP,65,31347 > 25303 Len=65
1861,0.093625,3c33:cce9:8216:15c3:6ee1:8b08:d5d3:57b9,4106:8c0d:8183:8e01:9f59:42f6:9eab:657d,TCP,51,15541 > 49726 Len=51
1862,0.001978,b712:6b1:9661:818c:ca2b:8ba2:48a0:8ba,9ea5:9db5:f2a1:6622:d2d0:765:1810:787a,TCP,137,61408 > 47501 Len=137
1863,0.035782,3283:c3a:851:4182:223c:399f:d8bc:a0e3,11f6:1f90:f094:997:8e36:7e31:f935:49c8,UDP,128,41999 > 20893 Len=128
1864,0.080841,38bf:f0d6:2af6:5c43:9f78:1c8:ba2a:38a8,a95d:2c3f:5449:ccd0:277:5664:b45f:c4f9,UDP,79,65257 > 33386 Len=79
1865,0.09673,784:d3ab:35ef:84d8:bcba:a3f7:2434:d784,4dea:b388:36ab:401c:debd:d249:8f7:81e,UDP,85,33322 > 60301 Len=85
1866,0.070405,16a8:b699:1d1a:e613:4d33:9d4d:f026:bbd6,9f31:f958:7cc4:19d2:7097:6c18:5770:f913,UDP,50,13874 > 65528 Len=50
1867,0.082112,c7c3:b8ea:54d:b16f:68e8:7371:a09b:b3d1,c340:7d96:5dd0:697a:db44:f63f:536:97d1,TCP,64,58034 > 19200 Len=64
1868,0.05691,e1dd:10d4:b04f:f42f:6795:adcb:d12c:4560,d644:cd5a:97e0:eff5:4e3a:ef8b:6478:7a27,TCP,71,37185 > 13722 Len=71
1869,0.065984,2de6:fe69:c4a1:f6f6:ff34:6402:5514:2dce,7646:20a8:6b4e:3af3:749b:65e9:6383:d70a,UDP,58,39569 > 9428 Len=58
1870,0.074597,72fe:95ed:23c6:dc2b:2168:d0ec:5356:5d44,b8ab:10ea:1c91:be12:cafb:40f4:b2e5:a66d,UDP,83,62206 > 38373 Len=83
1871,0.085548,fd9f:6d2f:db88:9375:dec2:451a:1ed:9c3c,be7:1542:e66b:c9e:dc97:7f5e:ca7f:9320,TCP,74,56576 > 45456 Len=74
1872,0.002312,dd8:ff61:216d:ec18:88e0:a60d:66a5:c5ef,fba8:359d:eef6:9fee:780b:88c1:a502:9e5e,TCP,137,37731 > 58898 Len=137
1873,0.045393,a368:b266:329:26fb:7691:825:426c:c8f4,c43f:f555:8d80:1a30:ee06:9f7c:7f12:6035,TCP,132,45136 > 62829 Len=132
1874,0.065003,185b:2692:5ad4:8547:33e8:1951:d882:7f44,8e54:c388:1fe4:7886:86b9:2e9a:c1ea:ffb5,TCP,105,56358 > 27689 Len=105
1875,0.027404,c09b:9012:751c:6322:d70d:3cd1:e827:37db,91be:bffb:90a4:7041:fde3:86ce:49cd:4e8c,TCP,113,24713 > 34922 Len=113
1876,0.075902,7641:24d7:6bbe:6f3f:704c:cd87:7b61:61e4,c095:85f6:7148:d3eb:8284:86f0:3ccd:93ab,UDP,56,19238 > 61211 Len=56
1877,0.042006,108f:5d54:2658:9781:de25:821b:5fa9:f335,56a4:ca:7017:e30b:948c:cb77:87b6:96db,TCP,90,1362 > 26704 Len=90
1878,0.019461,cd3f:bed:4cec:a013:54b8:8b99:dae2:850e,32b8:5ee5:5b42:c7c3:9537:82d6:db2e:e263,UDP,123,53955 > 2686 Len=123
1879,0.099026,7aca:32ab:eb05:dad9:1236:cb75:2c9a:b2cf,3b0b:d7d5:e5ba:82d4:860c:1932:8c78:8c56,UDP,138,28799 > 63792 Len=138
1880,0.007444,7c0e:e427:c198:fe16:3ccc:ceed:fb07:a6b9,b2f6:37e:ecb3:8916:a5d5:8e58:6451:f73c,UDP,75,11803 > 22600 Len=75
1881,0.031081,632d:39c4:f44d:8cbc:3668:7eb2:1ae6:d95b,244a:7df9:f1b8:5148:38d6:1fb2:456:4841,UDP,53,32479 > 29332 Len=53
1882,0.080806,8f0a:1eae:b298:d99b:6342:d8b0:ef06:12b1,cb80:34e7:4ab7:9515:b23b:1bd7:d79f:b667,TCP,82,17221 > 8091 Len=82
1883,0.047358,10e9:3706:3ff7:ed8a:d95:bce3:8d73:116e,4625:b5fc:dbf1:33f7:58a2:12ef:f228:38f,TCP,56,54870 > 22886 Len=56
1884,0.051968,45c4:28c9:53ee:bc58:5e3f:67db:aa0b:804a,f0c1:800e:4c8f:cedf:bbce:7465:7688:ff38,UDP,59,51863 > 40343 Len=59
1885,0.061957,ec15:1d8b:97f2:4f0f:3fc3:5c8:427e:b4ce,e32f:7217:112e:ed41:bc38:d368:4f9f:810e,UDP,130,30282 > 38965 Len=130
1886,0.012483,755f:8eca:9302:eb67:f4e9:8f9c:f135:62b9,8b92:807d:d10e:8d0b:1dca:4a3e:fb21:a2b5,UDP,54,25756 > 21555 Len=54
1887,0.089008,9703:8b50:7614:f0c9:e5ea:3a9b:1a00:dd88,c2b2:7d46:2d8:a362:9229:f4be:2e57:fffd,UDP,150,9382 > 5087 Len=150
1888,0.091912,1d00:9780:50b7:9d1b:fb7f:4acf:4f3d:c753,9119:2ab5:5865:d421:d811:bb70:f067:83c9,TCP,57,20781 > 41049 Len=57
1889,0.062619,7a12:f312:9fe2:7e63:830f:4e5d:2968:ba6e,8f5d:ff01:c673:6731:c4a0:9b15:397:cc88,UDP,63,45428 > 4680 Len=63
1890,0.055926,d4ee:a5dc:4256:855c:58cd:4204:e983:300c,16ed:584:ed56:3723:ec31:8cb8:2d1:fa8e,TCP,98,27348 > 7304 Len=98
1891,0.06173,3bb1:5aa2:11f8:4110:83ac:d221:bfdb:6b8e,bab8:75a5:b25:4ddb:15c:fec2:6197:a70d,TCP,79,57685 > 40317 Len=79
1892,0.078747,bd34:c210:9e87:dbe6:bbb1:e57e:a653:37cb,1947:8a5e:ca8c:9844:72d4:2590:c2ee:8901,UDP,108,26184 > 31446 Len=108
1893,0.079516,354c:c2ac:657e:46e2:780b:cf80:7362:4b73,f7d2:6f7e:b011:d8d5:ade:bd99:49b8:67a8,UDP,93,43682 > 62469 Len=93
1894,0.067578,8ad7:c9ae:2203:1a8b:e79f:48a2:6a7b:732d,24c0:a19:3c8:1db7:984c:2805:916d:8c75,UDP,108,34920 > 22532 Len=108
1895,0.058781,4c71:97dd:d021:4708:f301:4490:dc6a:fe8b,f660:1afe:4ba2:6e05:3de6:c926:548:fb41,UDP,63,1829 > 40029 Len=63
1896,0.07133,ea5d:5c15:c1c5:91d1:92c:3b57:cfa:2b42,e536:d43c:3b44:aec4:f777:583b:9d9b:65c3,UDP,123,9280 > 42794 Len=123
1897,0.05089,fca1:3681:cab5:a714:3ffb:fc82:1e3:b2,7c66:84b2:5281:d9b2:cb48:d843:8a2e:f6e3,TCP,103,32572 > 48512 Len=103
1898,0.062085,8dbf:65bf:2621:39ec:3e98:adee:134b:1a9b,5bec:c113:afe3:fc2c:ea07:ede2:5bd4:fc03,UDP,81,10046 > 53257 Len=81
1899,0.004407,4bc7:9ab8:5a6b:2872:c3e0:632e:56dc:7135,e849:4526:476e:9c0a:c2f4:8db8:8614:a20c,UDP,89,39331 > 29587 Len=89
1900,0.051313,559a:8ce8:cf45:4e96:4a67:259f:1772:7fcb,e142:51ad:89e3:133e:476b:ca9:c281:1855,TCP,89,39275 > 59037 Len=89
1901,0.054114,cc55:8551:1394:fa3f:edcc:5a94:9f51:11eb,261:c99d:c:bf64:81e7:bf29:7575:aef4,UDP,68,31794 > 21253 Len=68
1902,0.060333,fcbc:314b:6b80:eeb8:fcf9:a4ab:4383:190d,b5b1:115a:beb7:c444:5050:c725:e0d2:cf82,TCP,97,64611 > 1553 Len=97
1903,0.051768,f1bb:5887:a1c3:2b65:809d:bbac:68fd:e550,5c9f:db78:d503:4b70:5503:a84:69ac:3943,UDP,57,16581 > 34257 Len=57
1904,0.081918,178f:ba8e:1856:530d:f1c5:2575:8712:530,59ae:7ff0:9ae5:2f0c:ad7a:8e35:5a77:9f4b,UDP,104,23556 > 13830 Len=104
1905,0.097651,db3a:64c3:f3db:91f6:eb87:c1be:8fe4:80d3,2f9b:a912:9b2e:a6bd:de98:1f50:ecfd:764,UDP,150,5506 > 23407 Len=150
1906,0.018936,52a4:a14d:eef7:865d:8802:41b4:dcd8:fbf8,a8a0:ac8f:2d27:2219:ef73:aebd:9727:54d8,TCP,138,46364 > 65375 Len=138
1907,0.04674,c76f:a279:91a0:8cfb:6275:59f6:9ae0:6a9e,a90f:a7f3:b006:bd08:bb90:ff7c:9b2e:9245,TCP,124,38123 > 64139 Len=124
1908,0.033566,66f5:76ad:64ab:904a:fbf0:d0db:377e:6e4,7ad5:2bea:9067:5b15:a904:a972:daf3:a8aa,TCP,103,22560 > 11659 Len=103
1909,0.010485,234c:1a2a:d5a:ec09:ce62:5c00:6fdc:ea0d,3c74:84f9:30d8:cd2f:878:2c19:5454:65c5,UDP,113,15402 > 61314 Len=113
1910,0.00037,efad:6c68:b58b:f159:e5cd:94ab:25b2:b0c1,f9a7:e291:71bd:b8c8:a28:6f6e:b54a:34a0,UDP,138,16115 > 31598 Len=138
1911,0.062392,9fd4:41cc:7d22:ce73:8bbf:875b:4dfa:e6e5,a23f:d6d4:b77b:682b:ac43:4a9e:a5f8:9a88,UDP,111,49165 > 51378 Len=111
1912,0.095259,7af:a869:9497:4a5:b021:5642:bbda:8ef6,f39c:28df:c062:3bb7:2a76:bfae:d1b2:ebb5,TCP,144,25659 > 14479 Len=144
1913,0.040031,2afa:6379:8067:a410:5ae9:d23c:abc:3448,6f12:9b10:e538:506:5216:dbe5:ddb6:bd8e,UDP,96,1672 > 5856 Len=96
1914,0.035789,31ce:80e7:a647:c717:12e0:267:bb02:da2,ffb9:66d8:7efa:d471:6c6a:b795:eab0:e3f8,UDP,68,20067 > 29886 Len=68
1915,0.01944,8960:1348:f6c4:226:7fd9:5188:75bf:3678,1293:fcc4:47da:c6fc:7872:7611:2990:2cf8,TCP,55,64941 > 2969 Len=55
1916,0.019912,2163:102:c4e3:7cfe:78a0:2bb3:ea27:74ec,c69a:235f:2627:55d4:9031:a94e:3041:151,TCP,72,15372 > 59048 Len=72
1917,0.0262,9a49:ed32:5cce:f61f:5999:6653:69f5:19e6,ce65:5e82:d81f:8aaa:f9ca:87da:f2b1:e8b9,UDP,93,56568 > 37364 Len=93
1918,0.024596,66ee:395e:2982:41c:d047:1090:d91d:9039,ffda:d9a2:2c7:a551:238:b91a:a3cc:31c6,UDP,52,12563 > 56263 Len=52
1919,0.026179,5163:755:6c72:ec7b:4490:4326:628a:43ee,2aa3:80a8:7b3b:6e67:9605:cc9a:e1ba:716a,UDP,52,55513 > 45421 Len=52
1920,0.013724,31a2:42ec:8419:c807:83a3:6c78:d03b:6bd7,4243:f88b:a855:1dc7:3511:7bf9:3225:4dae,UDP,93,62373 > 14802 Len=93
1921,0.030507,c950:4005:6ad8:e959:fe92:de03:529d:4033,a2bb:da4c:9f0f:bbd5:3d96:a3f1:7540:a297,UDP,97,54074 > 25426 Len=97
1922,0.066091,8545:db17:c2da:65ab:95a9:185a:5eaf:6bbf,28b8:4c9d:967c:e90a:6df6:d447:84bd:cb79,TCP,141,5308 > 8789 Len=141
1923,0.014443,d6f0:7d87:1077:daf:2d1d:ecb0:f12a:85af,254d:44a2:52ff:95ac:dba8:836c:fc77:a328,UDP,74,13586 > 35925 Len=74
1924,0.03782,bce0:664b:ad0f:1536:ceae:c5b0:5c7b:5844,2c1a:8a28:9d96:8a9b:d518:d959:a338:6a3b,TCP,90,40316 > 29174 Len=90
1925,0.097698,460d:eb8e:4075:4c77:b499:1b21:853:9584,f4ef:255a:f48c:f807:ca2e:c561:869f:da64,UDP,55,51033 > 41396 Len=55
1926,0.058733,d09e:5440:fedc:520b:d3bc:2c52:4411:badf,af37:240f:af2f:f773:124c:967f:e876:f97b,TCP,69,22498 > 17222 Len=69
1927,0.005326,b055:e0ab:1b63:aba0:43ec:c985:da19:84eb,db09:ecb6:91f5:1065:263a:834e:36d0:2d72,TCP,66,56828 > 34333 Len=66
1928,0.096838,6666:b5fd:bda8:e0f1:4f0d:5f41:ae:9db9,61fb:6df:2b6e:80ec:ac06:d2e9:eeaa:bb4f,TCP,76,48688 > 6359 Len=76
1929,0.078467,1a74:4963:d02f:2c36:8a4f:fdcb:d37:c3d9,5954:a9c5:13d4:1688:d9bd:924e:d9e0:c7d2,UDP,71,34356 > 26459 Len=71
1930,0.075131,9fde:694e:10f2:c80e:d526:75a6:fa8b:ae62,ce6b:8f40:8dbf:5589:98c3:5415:4848:5514,TCP,113,35030 > 31450 Len=113
1931,0.0179,fd5a:7c94:5be4:69f3:a415:1877:2d35:9276,7dd3:2c5f:ec87:d946:36f6:d936:5e57:33d4,TCP,117,46539 > 32697 Len=117
1932,0.071565,5981:c44b:a784:3b29:708:a477:1cc8:74d7,df2:a31c:3920:b8b7:a181:7c24:a783:4d42,TCP,110,18609 > 39112 Len=110
1933,0.040095,8c42:c402:57b1:badb:328f:2880:9484:a2db,2db7:5015:c79:c883:3998:a550:a3da:711b,UDP,76,15410 > 59671 Len=76
1934,0.0203,b332:8793:4169:d4c:2a37:a7ac:e536:a06b,e2cf:2904:fb94:7fc1:a396:5e2d:ff8f:9983,UDP,100,15349 > 21077 Len=100
1935,0.042502,6a06:e64d:b446:db6:27f4:566a:cd78:ab7e,c2ce:68e5:94f0:b263:cb43:36a6:f42c:429c,TCP,123,11326 > 62332 Len=123
1936,0.084243,cd8f:c997:61cb:6a96:92ab:df72:2fb2:b875,3de9:30e2:d40b:7669:2705:4471:7921:d98a,TCP,120,6578 > 9827 Len=120
1937,0.075162,e44c:3daa:1281:32b7:a658:8fb9:9088:b0d4,b7bb:d9f6:d76e:587a:e232:fc47:5770:960,TCP,106,35025 > 24064 Len=106
1938,0.023018,a0ee:6ef1:46a4:76c6:89a8:cc49:10b7:be76,308d:60be:2c6:a202:932e:682:990b:792d,UDP,109,34595 > 41730 Len=109
1939,0.033637,8e52:62a4:cd27:5703:5777:fa5a:848a:5c13,d0de:ae08:8a63:cece:7a59:20de:a85b:55f2,TCP,109,29368 > 27825 Len=109
1940,0.036751,1b12:5132:5c29:81ab:d8f1:718b:a7ac:fc33,1f62:772e:fb4d:9a16:6bad:b6af:3975:19fc,TCP,90,18916 > 26083 Len=90
1941,0.002472,5917:da20:3b6:6551:3227:c36e:2aeb:160b,426b:99e8:4baa:2f9b:b9c6:969:c4d2:4362,TCP,79,18431 > 43317 Len=79
1942,0.007589,6e79:60c2:8844:94b0:aea6:11f:4b6:f900,8127:4350:43ff:d216:fbe:a442:4d3e:836e,UDP,87,56244 > 33907 Len=87
1943,0.051279,5d89:44ed:2203:2813:84c7:66f0:2ea9:d548,ab46:1a62:6d41:46b9:ca76:c652:f5de:d835,UDP,150,19139 > 61750 Len=150
1944,0.022774,15cc:2cb1:b2c:1abb:8365:2771:e1de:4232,e35c:70e4:affc:e8ef:8f7e:a0e2:9f37:a6ce,UDP,59,24632 > 3532 Len=59
1945,0.054603,56c:b9c7:d395:a611:233:5c87:c217:d9e1,5ef0:46b5:52ba:a82d:387d:d1b5:90f5:f8f7,TCP,75,45267 > 22601 Len=75
1946,0.025002,842d:daa9:b6e9:dc30:c187:6dd3:fce6:a00c,2cbb:dbd7:da9e:7ae7:dcc6:a843:547e:9bca,TCP,74,47268 > 40609 Len=74
1947,0.0998,bd89:eb5b:3e02:215:b545:cb98:5289:f1d3,beaf:627:2f41:bf48:fec2:58f:3a3e:d169,TCP,51,51491 > 20650 Len=51
1948,0.028185,39c1:748a:2f32:91e5:b614:3c2:97af:aceb,903f:4f82:7c4d:fef7:dfa1:9abc:635f:dc2e,TCP,150,27488 > 63008 Len=150
1949,0.040576,23f0:143e:e41c:6838:7ddc:3faf:b95f:bcb6,62f6:8d90:d4d0:5531:9bfb:dbdb:f7d0:b127,UDP,110,43890 > 34620 Len=110
1950,0.098927,e1cb:5a69:51af:680b:4cd1:4dc4:d354:213,5077:7ef5:97c6:a7cc:2255:3b62:4feb:61,UDP,100,15938 > 15895 Len=100
1951,0.072334,9382:2bf4:8784:d245:6763:bf5d:9a19:d634,5132:2082:a813:9492:c92e:a619:345d:514b,UDP,110,16341 > 34829 Len=110
1952,0.0587,865d:58ea:23d9:f445:90c1:905b:a52c:fe9f,e9d5:8ae9:f5ef:2146:ff2d:9689:6ead:7f4,TCP,142,54396 > 31262 Len=142
1953,0.034066,75ca:395d:6f2:5d88:f113:97c9:5ec8:1be5,1138:d13:3c45:ddd6:9437:4b54:a5e7:8ee5,UDP,90,56454 > 13334 Len=90
1954,0.042879,63fe:8c21:4203:30cb:d860:689e:bb82:21c8,2f7:2474:198:ee28:3466:4b3a:1297:5ebc,TCP,76,29773 > 30513 Len=76
